paper_table,pair_id,pair_slug,dataset,method,method_dir,run_name,window,ratio_or_budget,budget_mode,coverage_tau,coverage_scale,score,protocol_version,query_sketch_mode,avg_budget,n_samples,status,timestamp,model_a,model_b,root,run_dir,log_path,per_sample_path
unknown,,query_sketch_config_freeze,musique,ReKV,mtc_receiver,recv_w8_r0.40_0712_2243,8,0.4,uniform,,,0.45,query_sketch_bf16_v1,bf16,0.41877828000000006,100,done,0712_2243,/NAS/models/Llama-3.1-8B-Instruct,/NAS/models/Llama-3.1-8B-Instruct,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair1_llama31_same/musique/mtc_receiver/recv_w8_r0.40_0712_2243,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair1_llama31_same/musique/mtc_receiver/recv_w8_r0.40_0712_2243/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair1_llama31_same/musique/mtc_receiver/recv_w8_r0.40_0712_2243/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.90_s0.95_w8_0712_2117,8,0.2,coverage,0.9,0.95,0.41,query_sketch_bf16_v1,bf16,0.19859424999999994,100,done,0712_2117,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.90_s0.95_w8_0712_2117,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.90_s0.95_w8_0712_2117/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.90_s0.95_w8_0712_2117/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.95_s0.85_w8_0712_2118,8,0.2,coverage,0.95,0.85,0.59,query_sketch_bf16_v1,bf16,0.27750488,100,done,0712_2118,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.85_w8_0712_2118,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.85_w8_0712_2118/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.85_w8_0712_2118/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.95_s0.85_w8_0712_2234,8,0.2,coverage,0.95,0.85,0.59,query_sketch_bf16_v1,bf16,0.27698653000000006,100,done,0712_2234,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.85_w8_0712_2234,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.85_w8_0712_2234/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.85_w8_0712_2234/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.95_s0.95_w8_0712_2119,8,0.2,coverage,0.95,0.95,0.64,query_sketch_bf16_v1,bf16,0.3030071,100,done,0712_2119,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.95_w8_0712_2119,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.95_w8_0712_2119/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.95_w8_0712_2119/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.95_s0.95_w8_0712_2234,8,0.2,coverage,0.95,0.95,0.62,query_sketch_bf16_v1,bf16,0.3023737600000001,100,done,0712_2234,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.95_w8_0712_2234,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.95_w8_0712_2234/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s0.95_w8_0712_2234/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.95_s1.00_w8_0712_2120,8,0.2,coverage,0.95,1.0,0.62,query_sketch_bf16_v1,bf16,0.3162732100000001,100,done,0712_2120,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s1.00_w8_0712_2120,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s1.00_w8_0712_2120/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s1.00_w8_0712_2120/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.95_s1.00_w8_0712_2235,8,0.2,coverage,0.95,1.0,0.63,query_sketch_bf16_v1,bf16,0.31561707,100,done,0712_2235,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s1.00_w8_0712_2235,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s1.00_w8_0712_2235/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.95_s1.00_w8_0712_2235/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.98_s0.95_w8_0712_2121,8,0.2,coverage,0.98,0.95,0.74,query_sketch_bf16_v1,bf16,0.51928837,100,done,0712_2121,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s0.95_w8_0712_2121,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s0.95_w8_0712_2121/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s0.95_w8_0712_2121/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.98_s0.95_w8_0712_2236,8,0.2,coverage,0.98,0.95,0.75,query_sketch_bf16_v1,bf16,0.5184798899999999,100,done,0712_2236,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s0.95_w8_0712_2236,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s0.95_w8_0712_2236/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s0.95_w8_0712_2236/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.98_s1.00_w8_0712_2122,8,0.2,coverage,0.98,1.0,0.77,query_sketch_bf16_v1,bf16,0.5405402999999999,100,done,0712_2122,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s1.00_w8_0712_2122,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s1.00_w8_0712_2122/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s1.00_w8_0712_2122/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,B-ReKV,coverage,brekv_t0.98_s1.00_w8_0712_2236,8,0.2,coverage,0.98,1.0,0.77,query_sketch_bf16_v1,bf16,0.5397613299999999,100,done,0712_2236,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s1.00_w8_0712_2236,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s1.00_w8_0712_2236/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/coverage/brekv_t0.98_s1.00_w8_0712_2236/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,fixed,fixed,rekv_w8_r0.20_0712_2113,8,0.2,uniform,,,0.53,query_sketch_bf16_v1,bf16,0.22892573000000002,100,done,0712_2113,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.20_0712_2113,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.20_0712_2113/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.20_0712_2113/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,fixed,fixed,rekv_w8_r0.25_0712_2114,8,0.25,uniform,,,0.56,query_sketch_bf16_v1,bf16,0.27661924000000027,100,done,0712_2114,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.25_0712_2114,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.25_0712_2114/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.25_0712_2114/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,fixed,fixed,rekv_w8_r0.30_0712_2115,8,0.3,uniform,,,0.64,query_sketch_bf16_v1,bf16,0.3248994299999999,100,done,0712_2115,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.30_0712_2115,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.30_0712_2115/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.30_0712_2115/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,fixed,fixed,rekv_w8_r0.35_0712_2116,8,0.35,uniform,,,0.66,query_sketch_bf16_v1,bf16,0.3730861000000001,100,done,0712_2116,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.35_0712_2116,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.35_0712_2116/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.35_0712_2116/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,fixed,fixed,rekv_w8_r0.40_0712_2117,8,0.4,uniform,,,0.7,query_sketch_bf16_v1,bf16,0.42158642,100,done,0712_2117,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.40_0712_2117,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.40_0712_2117/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/fixed/rekv_w8_r0.40_0712_2117/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,ReKV,mtc_receiver,recv_w8_r0.20_0712_2232,8,0.2,uniform,,,0.49,query_sketch_bf16_v1,bf16,0.22892573000000002,100,done,0712_2232,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.20_0712_2232,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.20_0712_2232/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.20_0712_2232/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,ReKV,mtc_receiver,recv_w8_r0.25_0712_2232,8,0.25,uniform,,,0.56,query_sketch_bf16_v1,bf16,0.27661924000000027,100,done,0712_2232,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.25_0712_2232,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.25_0712_2232/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.25_0712_2232/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,ReKV,mtc_receiver,recv_w8_r0.30_0712_2233,8,0.3,uniform,,,0.64,query_sketch_bf16_v1,bf16,0.3248994299999999,100,done,0712_2233,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.30_0712_2233,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.30_0712_2233/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.30_0712_2233/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,ReKV,mtc_receiver,recv_w8_r0.35_0712_2233,8,0.35,uniform,,,0.65,query_sketch_bf16_v1,bf16,0.3730861000000001,100,done,0712_2233,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.35_0712_2233,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.35_0712_2233/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.35_0712_2233/per_sample.jsonl
unknown,,query_sketch_config_freeze,hotpotqa,ReKV,mtc_receiver,recv_w8_r0.40_0712_2233,8,0.4,uniform,,,0.69,query_sketch_bf16_v1,bf16,0.42158642,100,done,0712_2233,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.40_0712_2233,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.40_0712_2233/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/hotpotqa/mtc_receiver/recv_w8_r0.40_0712_2233/per_sample.jsonl
unknown,,query_sketch_config_freeze,multifieldqa_en,B-ReKV,coverage,brekv_t0.90_s0.95_w8_0712_2144,8,0.2,coverage,0.9,0.95,0.46,query_sketch_bf16_v1,bf16,0.3129717799999999,100,done,0712_2144,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.90_s0.95_w8_0712_2144,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.90_s0.95_w8_0712_2144/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.90_s0.95_w8_0712_2144/per_sample.jsonl
unknown,,query_sketch_config_freeze,multifieldqa_en,B-ReKV,coverage,brekv_t0.90_s0.95_w8_0712_2248,8,0.2,coverage,0.9,0.95,0.44,query_sketch_bf16_v1,bf16,0.31254424,100,done,0712_2248,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.90_s0.95_w8_0712_2248,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.90_s0.95_w8_0712_2248/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.90_s0.95_w8_0712_2248/per_sample.jsonl
unknown,,query_sketch_config_freeze,multifieldqa_en,B-ReKV,coverage,brekv_t0.95_s0.85_w8_0712_2146,8,0.2,coverage,0.95,0.85,0.51,query_sketch_bf16_v1,bf16,0.43922787999999985,100,done,0712_2146,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.85_w8_0712_2146,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.85_w8_0712_2146/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.85_w8_0712_2146/per_sample.jsonl
unknown,,query_sketch_config_freeze,multifieldqa_en,B-ReKV,coverage,brekv_t0.95_s0.85_w8_0712_2249,8,0.2,coverage,0.95,0.85,0.51,query_sketch_bf16_v1,bf16,0.4388415299999999,100,done,0712_2249,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.85_w8_0712_2249,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.85_w8_0712_2249/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.85_w8_0712_2249/per_sample.jsonl
unknown,,query_sketch_config_freeze,multifieldqa_en,B-ReKV,coverage,brekv_t0.95_s0.95_w8_0712_2148,8,0.2,coverage,0.95,0.95,0.5,query_sketch_bf16_v1,bf16,0.48669361,100,done,0712_2148,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.95_w8_0712_2148,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.95_w8_0712_2148/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.95_w8_0712_2148/per_sample.jsonl
unknown,,query_sketch_config_freeze,multifieldqa_en,B-ReKV,coverage,brekv_t0.95_s0.95_w8_0712_2250,8,0.2,coverage,0.95,0.95,0.51,query_sketch_bf16_v1,bf16,0.48626015000000017,100,done,0712_2250,/NAS/models/Llama-3.2-3B-Instruct-abliterated,/NAS/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.95_w8_0712_2250,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.95_w8_0712_2250/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s0.95_w8_0712_2250/per_sample.jsonl
unknown,,query_sketch_config_freeze,multifieldqa_en,B-ReKV,coverage,brekv_t0.95_s1.00_w8_0712_2151,8,0.2,coverage,0.95,1.0,0.5,query_sketch_bf16_v1,bf16,0.5104125099999998,100,done,0712_2151,/sharedspace/models/Llama-3.2-3B-Instruct-abliterated,/sharedspace/models/DeepSeek-R1-Distill-Llama-3B,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s1.00_w8_0712_2151,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s1.00_w8_0712_2151/log.log,/home/xay/KVMergeComm/snapshots/query_sketch_config_freeze/pair6_llama32_abliterated_deepseek3b/multifieldqa_en/coverage/brekv_t0.95_s1.00_w8_0712_2151/per_sample.jsonl
